kind,name,molecular_formula,SMILES,pubchem_cid,InChI,InChIKey,total_exact_mass,exact_mass,instrument,instrument_type,ms_level,ionization,ionization_mode,spectrum,score
biological,HBMP 20:0_20:3_22:5,C68H117O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCC=CCC=CCC=CCC=CCC=CCC,,,GNDBKWNMAXMTRG-SUAUGUPRNA-N,1140.833351194,1158.86718,,,,,positive,"[(363.2894, 10.01001), (369.3363, 10.01001), (387.2894, 10.01001), (675.5352, 100.0), (1158.867, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_22:4,C68H119O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCC=CCC=CCC=CCC=CCC,,,XYIDWZWKIRKRKF-LHRQMDOXNA-N,1142.849001258,1160.88283,,,,,positive,"[(363.2894, 10.01001), (369.3363, 10.01001), (389.3051, 10.01001), (677.5508, 100.0), (1160.883, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_22:3,C68H121O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCC=CCC=CCC=CCCCCC,,,DRNJICRHVXKBGX-SUZRCAMHNA-N,1144.864651322,1162.89848,,,,,positive,"[(363.2894, 10.01001), (369.3363, 10.01001), (391.3207, 10.01001), (679.5665, 100.0), (1162.898, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_22:2,C68H123O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCCCC=CCC=CCCCCC,,,SEMQWVJYUPIWGB-GMZAJKJLNA-N,1146.880301386,1164.91413,,,,,positive,"[(363.2894, 10.01001), (369.3363, 10.01001), (393.3363, 10.01001), (681.5822, 100.0), (1164.914, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_22:1,C68H125O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCCCC=CCCCCCCCC,,,IBPZOQAAAIWRKI-XNWROADONA-N,1148.89595145,1166.92978,,,,,positive,"[(363.2894, 10.01001), (369.3363, 10.01001), (395.352, 10.01001), (683.5978, 100.0), (1166.93, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_22:0,C68H127O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCCCCCCCCCCCCC,,,RHKNWICCLSECDA-YTMLWYSLNA-N,1150.911601514,1168.94543,,,,,positive,"[(363.2894, 10.01001), (369.3363, 10.01001), (397.3676, 10.01001), (685.6135, 100.0), (1168.945, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_20:5,C66H113O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCC=CCC=CCC=CCC=CCC=CCC,,,JFKPYBFDWLRHHL-TVNGBERDNA-N,1112.8020510659999,1130.83588,,,,,positive,"[(359.2581, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (647.5039, 100.0), (1130.836, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_20:4,C66H115O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCC=CCC=CCC=CCC=CCC,,,PELSPEUXOGUHPW-FZIOMDENNA-N,1114.81770113,1132.85153,,,,,positive,"[(361.2737, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (649.5196, 100.0), (1132.852, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_20:3,C66H117O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCC=CCC=CCC=CCC,,,PEIRZYHVILNHPM-KLYSNINRNA-N,1116.833351194,1134.86718,,,,,positive,"[(363.2894, 20.02002), (369.3363, 10.01001), (651.5352, 100.0), (1134.867, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_20:2,C66H119O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCC=CCC=CCCCCC,,,GOYJRQYODPSGBY-GMZAJKJLNA-N,1118.849001258,1136.88283,,,,,positive,"[(363.2894, 10.01001), (365.3051, 10.01001), (369.3363, 10.01001), (653.5508, 100.0), (1136.883, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_20:1,C66H121O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCC=CCCCCCCCC,,,JFFZBUOLWQIFNT-XNWROADONA-N,1120.864651322,1138.89848,,,,,positive,"[(363.2894, 10.01001), (367.3207, 10.01001), (369.3363, 10.01001), (655.5665, 100.0), (1138.898, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_20:0,C66H123O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCCCCCCCCCCC,,,DCWKRMXLGAFRJG-YTMLWYSLNA-N,1122.880301386,1140.91413,,,,,positive,"[(363.2894, 10.01001), (369.3363, 20.02002), (657.5822, 100.0), (1140.914, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_18:5,C64H109O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CC=CCC=CCC=CCC=CCC=CCC,,,FIJJJNRKXBOXPJ-WCAXQYMANA-N,1084.770750938,1102.80458,,,,,positive,"[(331.2268, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (619.4726, 100.0), (1102.805, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_18:4,C64H111O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCC=CCC=CCC=CCC=CCC,,,SXWPZLIUBLONRN-UQWSEYNANA-N,1086.7864010019998,1104.82023,,,,,positive,"[(333.2424, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (621.4883, 100.0), (1104.82, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_18:3,C64H113O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCC=CCC=CCC=CCC,,,SZWDUZNLPDKPTF-FTAJYLMNNA-N,1088.8020510659999,1106.83588,,,,,positive,"[(335.2581, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (623.5039, 100.0), (1106.836, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_18:2,C64H115O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCC=CCC=CCCCCC,,,YSMDEIWWGFACDY-UQWNWFDHNA-N,1090.81770113,1108.85153,,,,,positive,"[(337.2737, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (625.5196, 100.0), (1108.852, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_18:1,C64H117O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCC=CCCCCCCCC,,,HMQIFNQHAWSYRD-ZZEQVXITNA-N,1092.833351194,1110.86718,,,,,positive,"[(339.2894, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (627.5352, 100.0), (1110.867, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_18:0,C64H119O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCCCCCCCCC,,,VOLOVLCJGXHIFL-VAFHZOLMNA-N,1094.849001258,1112.88283,,,,,positive,"[(341.3051, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (629.5508, 100.0), (1112.883, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_16:4,C62H107O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCC=CCC=CCC=CCC=CCC,,,DMTICRCEGNOKGE-RKDRRNIRNA-N,1058.755100874,1076.78893,,,,,positive,"[(305.2112, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (593.457, 100.0), (1076.789, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_16:3,C62H109O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCC=CCC=CCC=CCC,,,ZNPFRXFYGAZXBY-RSAWJIFONA-N,1060.7707509379998,1078.80458,,,,,positive,"[(307.2268, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (595.4726, 100.0), (1078.805, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_16:2,C62H111O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCC=CCC=CCCC,,,WKNVGEOWSFVNNI-ZBYKPJNINA-N,1062.786401002,1080.82023,,,,,positive,"[(309.2424, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (597.4883, 100.0), (1080.82, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_16:1,C62H113O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCC=CCCCCCC,,,UWCULBQRLFZDID-RKQAISDRNA-N,1064.8020510659999,1082.83588,,,,,positive,"[(311.2581, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (599.5039, 100.0), (1082.836, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_16:0,C62H115O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCCCCCCC,,,ORWNLDDTNJYVCF-BLDJURERNA-N,1066.81770113,1084.85153,,,,,positive,"[(313.2737, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (601.5196, 100.0), (1084.852, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_14:1,C60H109O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCC=CCCCC,,,AXFRVWQPMVGXOW-XTUGXGTHNA-N,1036.770750938,1054.80458,,,,,positive,"[(283.2268, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (571.4726, 100.0), (1054.805, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_14:0,C60H111O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCCCCC,,,MPTGAAHPUMXLOD-AAAXEXNWNA-N,1038.7864010019998,1056.82023,,,,,positive,"[(285.2424, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (573.4883, 100.0), (1056.82, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:3_12:0,C58H107O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCCC,,,GYTJZZFGOVBYBF-GTAGIFGLNA-N,1010.755100874,1028.78893,,,,,positive,"[(257.2112, 10.01001), (363.2894, 10.01001), (369.3363, 10.01001), (545.457, 100.0), (1028.789, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:2_22:6,C68H117O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCC=CCC=CCC=CCC=CCC=CCC=CCC,,,COYYYTZTPOJQMS-IVDKOMBSNA-N,1140.833351194,1158.86718,,,,,positive,"[(365.3051, 10.01001), (369.3363, 10.01001), (385.2737, 10.01001), (675.5352, 100.0), (1158.867, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:2_22:5,C68H119O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCC=CCC=CCC=CCC=CCC=CCC,,,OGAPIQZIOGIWJK-IFBLHZDUNA-N,1142.849001258,1160.88283,,,,,positive,"[(365.3051, 10.01001), (369.3363, 10.01001), (387.2894, 10.01001), (677.5508, 100.0), (1160.883, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:2_22:4,C68H121O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCC=CCC=CCC=CCC=CCC,,,SISZMGXLSWMMKE-HFQPRZCGNA-N,1144.864651322,1162.89848,,,,,positive,"[(365.3051, 10.01001), (369.3363, 10.01001), (389.3051, 10.01001), (679.5665, 100.0), (1162.898, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:2_22:3,C68H123O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCC=CCC=CCC=CCCCCC,,,DXHWYDVUHAWLBK-JTTUGLDSNA-N,1146.880301386,1164.91413,,,,,positive,"[(365.3051, 10.01001), (369.3363, 10.01001), (391.3207, 10.01001), (681.5822, 100.0), (1164.914, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:2_22:2,C68H125O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCCCC=CCC=CCCCCC,,,SYCNZDSAMAJBGQ-KDKXEXENNA-N,1148.89595145,1166.92978,,,,,positive,"[(365.3051, 10.01001), (369.3363, 10.01001), (393.3363, 10.01001), (683.5978, 100.0), (1166.93, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:2_22:1,C68H127O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCCCC=CCCCCCCCC,,,PNYBKYCSJOZPTN-KLPSYGLONA-N,1150.9116015139998,1168.94543,,,,,positive,"[(365.3051, 10.01001), (369.3363, 10.01001), (395.352, 10.01001), (685.6135, 100.0), (1168.945, 5.005005)]",2.7777777777777777
biological,HBMP 20:0_20:2_22:0,C68H129O11P,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCCCCCCCCCC)CO)CCCCCCCCCCCCCCCCCCCCC,,,FTLPYSYRDYRYMD-QYIMKBBWNA-N,1152.927251578,1170.96108,,,,,positive,"[(365.3051, 10.01001), (369.3363, 10.01001), (397.3676, 10.01001), (687.6292, 100.0), (1170.961, 5.005005)]",2.7777777777777777
biological,Cer 17:0;2O/21:0;O(FA 14:1),C52H101NO5,O=C(OCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,AQQMSLSOUBIAET-BENRWUELNA-N,819.767975332,878.78184,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (340.3221, 5.005005), (366.3378, 5.005005), (610.578, 10.01001), (818.7607, 20.02002), (878.7819, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/20:2;O(FA 14:1),C51H95NO5,O=C(OCCCCCC=CCC=CCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,KHJUKPXFIOFIOD-BCFKSPPTNA-N,801.72102514,860.73489,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (322.2751, 5.005005), (348.2908, 5.005005), (592.531, 10.01001), (800.7137, 20.02002), (860.7349, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/20:1;O(FA 14:1),C51H97NO5,O=C(OCCCCCCCCC=CCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,YXXLBPQCUGFJFF-XOMYGGGSNA-N,803.736675204,862.75054,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (324.2908, 5.005005), (350.3065, 5.005005), (594.5467, 10.01001), (802.7294, 20.02002), (862.7505, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/20:0;O(FA 14:1),C51H99NO5,O=C(OCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,NQEFZQPSGSRUDN-BENRWUELNA-N,805.752325268,864.76619,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (326.3065, 5.005005), (352.3221, 5.005005), (596.5623, 10.01001), (804.7451, 20.02002), (864.7662, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/19:1;O(FA 14:1),C50H95NO5,O=C(OCCCCCCCCCC=CCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,NQFQIEQCMWUXHS-XOMYGGGSNA-N,789.7210251399999,848.73489,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (310.2751, 5.005005), (336.2908, 5.005005), (580.531, 10.01001), (788.7137, 20.02002), (848.7349, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/19:0;O(FA 14:1),C50H97NO5,O=C(OCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,KKGGQGOEHZALLA-BENRWUELNA-N,791.736675204,850.75054,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (312.2908, 5.005005), (338.3065, 5.005005), (582.5467, 10.01001), (790.7294, 20.02002), (850.7505, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/18:2;O(FA 14:1),C49H91NO5,O=C(OCCCCCC=CC=CCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,UNYKKYWWZFAIGW-SEBHMFITNA-N,773.689725012,832.70359,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (294.2439, 5.005005), (320.2595, 5.005005), (564.4998, 10.01001), (772.6824, 20.02002), (832.7036, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/18:1;O(FA 14:1),C49H93NO5,O=C(OCCCCCCC=CCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,LMNHSBMGGIFGJC-VSEGLXAPNA-N,775.705375076,834.71924,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (296.2595, 5.005005), (322.2751, 5.005005), (566.5154, 10.01001), (774.6981, 20.02002), (834.7192, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/18:0;O(FA 14:1),C49H95NO5,O=C(OCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,NVNBNKJIQZYWMK-BENRWUELNA-N,777.72102514,836.73489,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (298.2751, 5.005005), (324.2908, 5.005005), (568.531, 10.01001), (776.7137, 20.02002), (836.7349, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/17:0;O(FA 14:1),C48H93NO5,O=C(OCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,CQDBFTLRTXNOOT-BENRWUELNA-N,763.705375076,822.71924,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (284.2595, 5.005005), (310.2751, 5.005005), (554.5154, 10.01001), (762.6981, 20.02002), (822.7192, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/16:2;O(FA 14:1),C47H87NO5,O=C(OCCCCCCCCC=CCC=CCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,YRBDUXUPIRFOQR-IHSFVXOZNA-N,745.658424884,804.67229,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (266.2126, 5.005005), (292.2282, 5.005005), (536.4684, 10.01001), (744.6511, 20.02002), (804.6723, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/16:1;O(FA 14:1),C47H89NO5,O=C(OCCCCCCCCC=CCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,BMDHATVUMBCEOW-IGNKBFHLNA-N,747.674074948,806.68794,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (268.2282, 5.005005), (294.2439, 5.005005), (538.4841, 10.01001), (746.6668, 20.02002), (806.6879, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/16:0;O(FA 14:1),C47H91NO5,O=C(OCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,OHHSJUXYPGZBFW-BENRWUELNA-N,749.689725012,808.70359,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (270.2439, 5.005005), (296.2595, 5.005005), (540.4998, 10.01001), (748.6824, 20.02002), (808.7036, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/15:1;O(FA 14:1),C46H87NO5,O=C(OCCCCCC=CCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,XFKQWNYFSNUBIU-IGNKBFHLNA-N,733.658424884,792.67229,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (254.2126, 5.005005), (280.2282, 5.005005), (524.4684, 10.01001), (732.6511, 20.02002), (792.6723, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/15:0;O(FA 14:1),C46H89NO5,O=C(OCCCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,NBWXIKLEAYAQLY-BENRWUELNA-N,735.674074948,794.68794,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (256.2282, 5.005005), (282.2439, 5.005005), (526.4841, 10.01001), (734.6668, 20.02002), (794.6879, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/14:1;O(FA 14:1),C45H85NO5,O=C(OCCCCC=CCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,NHIHYDIZYBXEQG-CIPTXEDZNA-N,719.64277482,778.65664,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (240.1969, 5.005005), (266.2126, 5.005005), (510.4528, 10.01001), (718.6355, 20.02002), (778.6566, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/14:0;O(FA 14:1),C45H87NO5,O=C(OCCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,ZYACGZVWPQGHAH-BENRWUELNA-N,721.658424884,780.67229,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (242.2126, 5.005005), (268.2282, 5.005005), (512.4684, 10.01001), (720.6511, 20.02002), (780.6723, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/13:1;O(FA 14:1),C44H83NO5,O=C(OCCCCC=CCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,SVINSBOOIZVVSU-LRDIHLAINA-N,705.6271247560001,764.64099,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (226.1813, 5.005005), (252.1969, 5.005005), (496.4371, 10.01001), (704.6199, 20.02002), (764.641, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/13:0;O(FA 14:1),C44H85NO5,O=C(OCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,YVCOJOOOSTZATN-BENRWUELNA-N,707.64277482,766.65664,,,,,negative,"[(225.186, 100.0), (225.2224, 5.005005), (228.1969, 5.005005), (254.2126, 5.005005), (498.4528, 10.01001), (706.6355, 20.02002), (766.6566, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/12:1;O(FA 14:1),C43H81NO5,O=C(OCCCCCCC=CCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,ZWDNIKRVPPURAS-CIPTXEDZNA-N,691.611474692,750.62534,,,,,negative,"[(212.1656, 5.005005), (225.186, 100.0), (225.2224, 5.005005), (238.1813, 5.005005), (482.4215, 10.01001), (690.6042, 20.02002), (750.6254, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/12:0;O(FA 14:1),C43H83NO5,O=C(OCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCC=CCCCC,,,ADOAAXGEWRZTOK-BENRWUELNA-N,693.6271247560001,752.64099,,,,,negative,"[(214.1813, 5.005005), (225.186, 100.0), (225.2224, 5.005005), (240.1969, 5.005005), (484.4371, 10.01001), (692.6199, 20.02002), (752.641, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/42:2;O(FA 14:0),C73H141NO5,O=C(OCCCCCCCCCCCCCCCCCC=CCC=CCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCCCCCCC,,,LSNKPRQGOCXJCK-XTRLNYPVNA-N,1112.080976612,1171.09484,,,,,negative,"[(225.2224, 5.005005), (227.2017, 100.0), (630.6194, 5.005005), (656.6351, 5.005005), (900.8753, 10.01001), (1111.074, 20.02002), (1171.095, 5.005005)]",2.1428571428571432
biological,Cer 17:0;2O/42:1;O(FA 14:0),C73H143NO5,O=C(OCCCCCCCCCCCCCCCCCCCCC=CCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCC)CCCCCCCCCCCCC,,,CCKFAXJWPIFYQO-MSUUIHNZNA-N,1114.096626676,1173.11049,,,,,negative,"[(225.2224, 5.005005), (227.2017, 100.0), (632.6351, 5.005005), (658.6508, 5.005005), (902.891, 10.01001), (1113.089, 20.02002), (1173.11, 5.005005)]",2.1428571428571432
